I1,Q1,I2,Q2,I3,Q3,I1_dpd,Q1_dpd,I2_dpd,Q2_dpd,I3_dpd,Q3_dpd
-0.15302147425376894,-0.09856352045746009,-0.09822623988951326,0.02759866982201144,-0.011691005074784084,0.17972131483727613,-0.1763916015625,-0.02490234375,-0.1002197265625,0.032470703125,-0.14422607421875,0.17999267578125
-0.04688416001730868,-0.12607119660753519,-0.03556245656120706,-0.03772105855504038,-0.03721345075368557,0.06427803903284791,-0.08978271484375,-0.0828857421875,-0.0355224609375,-0.04864501953125,-0.08624267578125,0.01641845703125
0.04213140902676343,-0.03374703901276634,-0.03780277851171054,0.04769943600359024,-0.09359796950664943,-0.08912443731652837,0.03094482421875,-0.04095458984375,-0.0445556640625,0.0645751953125,-0.030517578125,-0.1651611328125
0.18557016749012709,0.03691083381882487,-0.008136706023957678,0.2158195405994237,-0.0514353489531512,-0.050749788482012566,0.1968994140625,-0.05859375,-0.01165771484375,0.2498779296875,-0.00799560546875,-0.076904296875
0.23271429855356612,0.07366664692358059,0.025320115832853023,0.0825754916637003,-0.017535954172550675,0.0005572227842477179,0.22991943359375,-0.04095458984375,0.0260009765625,0.07147216796875,-0.0234375,-0.01513671875
-0.034613815164872164,0.08996209705191245,0.026565140384300016,-0.19628110732421225,-0.08276297756865264,-0.06465451187771365,-0.01727294921875,0.1075439453125,0.0313720703125,-0.23211669921875,-0.04443359375,-0.13702392578125
-0.27268748740120685,0.031527900463593106,0.044672677365294955,-0.20757184317570257,0.00703804818363847,-0.03745007867222101,-0.2340087890625,0.151123046875,0.060791015625,-0.21746826171875,0.05902099609375,-0.0177001953125
-0.09484102372945162,-0.05445220488688062,0.000883343536376367,-0.06418009915341255,0.2135337667623557,0.06503612755397956,-0.08392333984375,-0.0205078125,-0.00128173828125,-0.05523681640625,0.18341064453125,0.24029541015625
0.1758977462529421,-0.024647081456285577,-0.1281325322154614,-0.04597762175867645,0.09268059666589498,-0.004532340654483426,0.15557861328125,-0.10113525390625,-0.14990234375,-0.05633544921875,0.07379150390625,0.04541015625
0.1475536239552765,0.10795924365939058,-0.08884526242216001,-0.04797860254118141,-0.19119520110455143,-0.12280301760251322,0.17266845703125,0.04180908203125,-0.087646484375,-0.05145263671875,-0.11676025390625,-0.27783203125
