I,Q,I_dpd,Q_dpd
0.161336925944921,0.0035196745759301,0.108923525,0.038671434
0.117299930368223,0.185362773961419,0.14712602,0.201096
0.24280000936555,0.244027602554437,0.1720541,0.19152081
-0.0307800852167805,0.0768694040556586,-0.111891665,0.03286078
-0.0840267048413324,0.0387519180660528,0.036532465,0.036906704
0.313421943905212,0.187656909947023,0.28894794,0.22227362
0.0697618537625707,0.255068950464944,-0.104405604,0.20108989
-0.323534535592766,0.0515310732068186,-0.24465157,-0.03177103
0.0147081043838962,0.0124190004324998,0.1353836,0.07596774
0.192717853754363,0.343477003084292,0.079063974,0.3665554
-0.22692903070715,0.265331227642281,-0.3030215,0.1188503
-0.359903087521258,-0.0748453959545346,-0.209055,-0.06992976
0.0193642288650686,0.238890297936524,0.09685291,0.33634114
0.0547739034812163,0.467064992985477,-0.07553795,0.3456583
-0.391312824854194,0.0416092500409513,-0.37547648,-0.050319877
-0.288039368486051,0.0715291326716268,-0.08078729,0.15612572
0.162836138889955,0.438826014076763,0.120714605,0.3979648
-0.13528943123154,0.208240959915679,-0.246061,0.091793224
-0.368653539361045,0.018842733298771,-0.19532357,0.027583964
0.0973410252198914,0.220629088867171,0.15916915,0.21751192
0.0558722071698841,0.18247277951422,-0.06961925,0.13154164
-0.229978271227724,0.054766806279821,-0.13223779,0.013607718
0.105847730596022,0.0333909076580428,0.17556596,0.0073309
0.0976577185840037,-0.0555357748103549,-0.013066173,-0.045017935
-0.164566621904292,-0.0049496715489871,-0.08423838,-0.0068322923
0.183154452533081,-0.0139759483881969,0.24141216,-0.069378935
0.172391136781226,-0.276991660927964,0.030181095,-0.2538867
-0.228686231979556,-0.223159208693561,-0.16175544,-0.14846006
0.0933073296776445,-0.0267355235570024,0.20070231,-0.06384644
0.274732331169261,-0.286864939134602,0.13183254,-0.30067238
-0.203658540111305,-0.426922047353742,-0.20959921,-0.3179704
-0.152924859513887,-0.129663097379038,-0.0155746415,-0.08663876
0.180058352411861,-0.13233748181108,0.12498424,-0.17123157
-0.057156639814355,-0.40699147583295,-0.11556161,-0.35371882
-0.252582285955394,-0.276954015792714,-0.17081876,-0.16377367
-0.104320981806078,-0.0061171595443451,-0.073508285,-0.006108266
-0.0438093139971365,-0.160964516643048,-0.051891834,-0.2035549
-0.102470628973853,-0.315083605785304,-0.09318988,-0.21551159
-0.241941974722599,-0.0169888166084734,-0.23639731,0.06805363
-0.252660251274893,0.109155443744518,-0.17852117,0.021294959
0.0175663298257553,-0.179320649633272,0.06553648,-0.17954408
-0.0544908486939226,-0.103520950195875,-0.13130583,0.035791226
-0.400370044654248,0.205707981022871,-0.35421532,0.15885532
-0.112228363423532,0.0239424725897211,0.03841163,-0.07815146
0.198370880067267,-0.141002632579605,0.12601991,-0.03882935
-0.252547142263894,0.10618400397889,-0.32529587,0.13981004
-0.316347697327583,0.122128687861927,-0.14302035,0.010369696
0.21165213695881,-0.0817444954917913,0.23500231,-0.06425714
0.0225749436769318,-0.0420005667897126,-0.119074225,0.022637423
-0.330066039790143,0.0437807618085757,-0.23621483,0.0017171409
0.0479936403163031,0.0049416356707135,0.14373945,-0.016893527
0.130547537735578,-0.0709154006400421,0.019283466,-0.057969447
-0.192138962953072,-0.107065061793929,-0.16444838,-0.0881821
